mention_id,mention,canonical_candidate,entity_type_suggestion,group_suggestion,source_file,char_offset,context,annotation_status,notes
IM00054,Chesapeake,Chesapeake,AMBIGUOUS,needs_context,allFourVCLCombinedPerPage.json,4306102,"381-384. For hire of ship, 398, 687. With Mr. Williams of Bristol, 193-195. See also Commissions. Chatfield, James, 81, 321. Chatterton, —, Dr., 58. Chelsey, Richard, Wages as seryant, 451. Chesapeake Bay, 114, 573, 622, 678, 707. Chest, Company’s, 354, 359, Chester, —, Captain, 447. Chester, William, 82, 210, 322. Officer over colonists, 188-139, 205, Chetle, Richard, 63. Chettenly, Rob",seed_unreviewed,"can name a polity, bay, or place; adjudicate from local context"
IM00055,Chesceak,Chesapeake,AMBIGUOUS,needs_context,allFourVCLCombinedPerPage.json,4685296,"River, Whieh must be supplide, and that speedelie * * * §with$ [combined_page=2180] AFTER APRIL 4, 1623 103 greater numbers, that may make good, this theire now Inhabited scate, & that of Chesceak, A pale beinge runn betweene Wynns the whole forest, and makes it inaccessible to y° Salvages, An excellent place & not fitt to he left unpeopled any longer, And to the ende theire bad retu",seed_unreviewed,"can name a polity, bay, or place; adjudicate from local context"
IM00056,Cheskacke,Chesapeake,AMBIGUOUS,needs_context,allFourVCLCombinedPerPage.json,4938839,"the butte with Capten Tucker to poysen them. Soe Capten Tucker begane and our interpreter tasted before the kinge woulde tacke yt, but noi of the same. Soe thene the kinge with the kinge of Cheskacke, [ther] sonnes and all the great men weare drun[forn] howe manye we caiot wryte of but yt is thought some tooe hundred weare poysned and thaye [combined_page=2299] 222 RECORDS OF THE VIRG",seed_unreviewed,"can name a polity, bay, or place; adjudicate from local context"
IM00057,Chesapeake,Chesapeake,AMBIGUOUS,needs_context,allFourVCLCombinedPerPage.json,5823653,"friend in massacre, 98. Cheasley, 257, Cheeke, Sir Hatton, 363. Cheeke, Sir Thomas, 80, Cheese. See under Commodilies. Cheesman, Jo., Lieutenant, 558. Chelsea, 64, 126, Cheny, Richard, 866. Chesapeake (Chesceak, Cheskacke), 7, 108, 221. Chesapeake Bay. Proclamation forbidding trade for corn in, 275-276. Chesner cheese, 280. Che: See under Cominoilities. Chesterman, —, 172. Chetley, —,",seed_unreviewed,"can name a polity, bay, or place; adjudicate from local context"
IM00058,Chesceak,Chesapeake,AMBIGUOUS,needs_context,allFourVCLCombinedPerPage.json,5823665,"ssacre, 98. Cheasley, 257, Cheeke, Sir Hatton, 363. Cheeke, Sir Thomas, 80, Cheese. See under Commodilies. Cheesman, Jo., Lieutenant, 558. Chelsea, 64, 126, Cheny, Richard, 866. Chesapeake (Chesceak, Cheskacke), 7, 108, 221. Chesapeake Bay. Proclamation forbidding trade for corn in, 275-276. Chesner cheese, 280. Che: See under Cominoilities. Chesterman, —, 172. Chetley, —, 290. Chew",seed_unreviewed,"can name a polity, bay, or place; adjudicate from local context"
IM00059,Cheskacke,Chesapeake,AMBIGUOUS,needs_context,allFourVCLCombinedPerPage.json,5823675,". Cheasley, 257, Cheeke, Sir Hatton, 363. Cheeke, Sir Thomas, 80, Cheese. See under Commodilies. Cheesman, Jo., Lieutenant, 558. Chelsea, 64, 126, Cheny, Richard, 866. Chesapeake (Chesceak, Cheskacke), 7, 108, 221. Chesapeake Bay. Proclamation forbidding trade for corn in, 275-276. Chesner cheese, 280. Che: See under Cominoilities. Chesterman, —, 172. Chetley, —, 290. Chew, John, 402",seed_unreviewed,"can name a polity, bay, or place; adjudicate from local context"
IM00060,Chesapeake,Chesapeake,AMBIGUOUS,needs_context,allFourVCLCombinedPerPage.json,5823700,"Sir Hatton, 363. Cheeke, Sir Thomas, 80, Cheese. See under Commodilies. Cheesman, Jo., Lieutenant, 558. Chelsea, 64, 126, Cheny, Richard, 866. Chesapeake (Chesceak, Cheskacke), 7, 108, 221. Chesapeake Bay. Proclamation forbidding trade for corn in, 275-276. Chesner cheese, 280. Che: See under Cominoilities. Chesterman, —, 172. Chetley, —, 290. Chew, John, 402. Chicahominies (Chocohomi",seed_unreviewed,"can name a polity, bay, or place; adjudicate from local context"
IM00061,Accomack,Accomac,AMBIGUOUS,needs_context,allFourVCLCombinedPerPage.json,4602552,"a marke of white paper, and hee hit it at the first, but M* Charles Could not hit it, But see the Enuie of theis slaues, for when they Could not take the ship then o' men saw them threaten Accomack that is the next Plantaéon and nowe ther isno Way but starueing ffor the Gow?uour [combined_page=2136] 62 RECORDS OF THE VIRGINIA COMPANY told vs and S' George, that except the Seaflower",seed_unreviewed,can name a polity/shore/place; adjudicate from local context
IM00062,Accomack,Accomac,AMBIGUOUS,needs_context,allFourVCLCombinedPerPage.json,5807300,"0, 94, 166 Addison, Thomas, 210. Comme wer for settling goverument of | Administration, letters of, 399, Virginia, 491, 494. | Admiral, 461. 462. Abigail. sce iader Ships. ( Admiralty, 242. Accomack, 61. ‘ Of New England, 463, 462, 463, 471, Accounts, 521. Adventure, Roll of. See Roll of Adventure. Cattle after massacre, 132-134. Adventurers, 153, 204, 223, 386, 387, 392, 411, Colonis",seed_unreviewed,can name a polity/shore/place; adjudicate from local context
IM00063,Rappahannock,Rappahannock,AMBIGUOUS,needs_context,allFourVCLCombinedPerPage.json,5911930,"8-395. Rebuttal of Compauy’s defense, 388-397, Cpe oo er stam athe Ratond, John, 8. Raine, —, Captain, 363. Rainetl, Hiuufrey, Bb-4. poten Sitemnmediia’ Noid Ramsden, Milliccut, ato. Rappahannock Ris: Ratcliffe, Sir John, £57, 663. Rawleigh, —, 291. Ray, Res, 406. Read, Thomas, 552, Rebels, 415. Receipt, far Court Books, 123. Record for Couneil for Virginia, $3. Religion, 36",seed_unreviewed,often a river; do not infer a polity without contextual evidence
IM00064,Monocon,Monacan,INDIGENOUS_POLITY,Indigenous_named_polity,allFourVCLCombinedPerPage.json,2800999,"heir trade ptely for Covetousnes and to seruc their owne ends, where the Copper is yett in his primary estimaéon w'h Pohaton hath hitherto engrossed and partely for feare of Constrainte. Monocon to the east and head of our Riuer, Powhatons enemy and the Monecon Manahockes to y* Northeast to the head of the Riuer of Moyompo in the — «reer necke of the land to the west betweene our b",seed_unreviewed,spelling varies in colonial records
IM00065,Manahockes,Manahoac,INDIGENOUS_POLITY,Indigenous_named_polity,allFourVCLCombinedPerPage.json,2801074,"opper is yett in his primary estimaéon w'h Pohaton hath hitherto engrossed and partely for feare of Constrainte. Monocon to the east and head of our Riuer, Powhatons enemy and the Monecon Manahockes to y* Northeast to the head of the Riuer of Moyompo in the — «reer necke of the land to the west betweene our bay and the sea. Catheata-Catheatapeins. peitis [185] a greater Weroance then h",seed_unreviewed,spelling varies in colonial records
IM00066,Manahockes,Manahoac,INDIGENOUS_POLITY,Indigenous_named_polity,allFourVCLCombinedPerPage.json,4365858,"n. Maile, Thomas, 330. Mainwaring, Sir Arthur (Manwaring). Sued by company, 43. See also Mannering. Meinwaring, Sir Henry (Mannering), 61, 64. Mainwaring, Thomas, 64. Man, Joseph, 59. Manahockes, 19. Mand, Josias, 86. Mandeville, Lord President, 510. Mangolleflild, 186. Mangopeesomon (Opechankano), 584. Manguahaian (Great Bear), 584. Manhood, Sir Peter, 86, 329. Manner, The,",seed_unreviewed,spelling varies in colonial records
IM00067,Tanx Powhatans,Tanx Powhatans,INDIGENOUS_POLITY,Indigenous_named_polity,allFourVCLCombinedPerPage.json,4998377,"faith ete the xxjtt, And of Scotland the Lyj 1623 The 17"" yeare of this Plantation. Francis Wyatt. The lke Comission (mutatis mutandis) was graunted to Capt Samuell Mathews to go vppon the Tanx Powhatans. To Cap' Nath: West vppon the Apomatacks, and Tanx Weyonaques. To Capt Wittm Tucker vppon the Nansamums, & Wariscoyacks. All wth fell vppon them on the same day namely the 23"" of July 16",seed_unreviewed,collective term in volume IV index/text
IM00068,Tanx Powhatans,Tanx Powhatans,INDIGENOUS_POLITY,Indigenous_named_polity,allFourVCLCombinedPerPage.json,5927966,"s, 553. Swifte, James, 365. Swords. See under Commodities, arms. Symons, Richard, 554. Syneretism, council of union, 418, 419. Syndex, magistracy, 428. Taite, Lewis, 365. Tanner, John, 366. Tanx Powhatans, 9, 251. Tanx Weyonaques, 251, 554, 455. Tapahatonahs, 9. Tappahanna, 359, Tar. See under Commoditics. Tatem, Richard, 245, 257, Taverner, Jubn, 364. Tayler, William, 365. Taylor, —, 290, 5",seed_unreviewed,collective term in volume IV index/text
IM00069,Tanx Weyonaques,Tanx Weyanokes,INDIGENOUS_POLITY,Indigenous_named_polity,allFourVCLCombinedPerPage.json,4998439,"e of this Plantation. Francis Wyatt. The lke Comission (mutatis mutandis) was graunted to Capt Samuell Mathews to go vppon the Tanx Powhatans. To Cap' Nath: West vppon the Apomatacks, and Tanx Weyonaques. To Capt Wittm Tucker vppon the Nansamums, & Wariscoyacks. All wth fell vppon them on the same day namely the 23"" of July 1623. Aweek after Capt [sack Maddison marched against the Great W",seed_unreviewed,collective term in volume IV index/text
IM00070,Tanx Weyonaques,Tanx Weyanokes,INDIGENOUS_POLITY,Indigenous_named_polity,allFourVCLCombinedPerPage.json,5927990,"65. Swords. See under Commodities, arms. Symons, Richard, 554. Syneretism, council of union, 418, 419. Syndex, magistracy, 428. Taite, Lewis, 365. Tanner, John, 366. Tanx Powhatans, 9, 251. Tanx Weyonaques, 251, 554, 455. Tapahatonahs, 9. Tappahanna, 359, Tar. See under Commoditics. Tatem, Richard, 245, 257, Taverner, Jubn, 364. Tayler, William, 365. Taylor, —, 290, 516. Tavlor, John, 557 Tay",seed_unreviewed,collective term in volume IV index/text
IM00071,Weroances,weroance,INDIGENOUS_TITLE,Indigenous_title,allFourVCLCombinedPerPage.json,2796488,"ers and natiues, for ae the first yo"" defence must be vppon advauntage of the place and way vnto” ""8"" [combined_page=1295] Small fortes Cape comforte Watches Catle kept heardes Powhaton Weroances Tributary 18 RECORDS OF THE VIRGINIA COMPANY it for fortes haue no other vse but that a fewe men may defend and dispute their footinge with them against a greater nomb and to winne time",seed_unreviewed,"office/title, not a personal name or one people"
IM00072,Weroances,weroance,INDIGENOUS_TITLE,Indigenous_title,allFourVCLCombinedPerPage.json,2798467,"that yo’ Catle be kept in heards waited and attended on by some small watch or so enclosed by them selues that they destroy not yo’ corne and other seed provisions: 19 For Powhaton and his Weroances it is Clere even to reason beside our experience that he loued not our neigbourhood and therefore you may no way trust him, but if you finde it not best to make him yo' prisoner yet you mus",seed_unreviewed,"office/title, not a personal name or one people"
IM00073,weroances,weroance,INDIGENOUS_TITLE,Indigenous_title,allFourVCLCombinedPerPage.json,2798710,"ience that he loued not our neigbourhood and therefore you may no way trust him, but if you finde it not best to make him yo' prisoner yet you must make him yo’ tributary, and all other his weroances about him first to acknowledge no other Lord but Kinge James, and so we shall free them all from the Tirrany of Powhaton ‘ vppon them Euery Lord of a Province shall pay you and send you int",seed_unreviewed,"office/title, not a personal name or one people"
IM00074,Weroances,weroance,INDIGENOUS_TITLE,Indigenous_title,allFourVCLCombinedPerPage.json,2800232,"r feare. Wherefore if you pceaue that they vppon yo"" landinge, fly vp into the Countrey and forsake their habitaton you must scise into yo"" custody half there corne and harvest and their Weroances and all other their Weroances. knowne successors at once whom if you intreate well and educate those wh are younge and to suceeede in the governement in yo"" Manners and Religion, their pe",seed_unreviewed,"office/title, not a personal name or one people"
IM00075,Weroances,weroance,INDIGENOUS_TITLE,Indigenous_title,allFourVCLCombinedPerPage.json,2800262,"aue that they vppon yo"" landinge, fly vp into the Countrey and forsake their habitaton you must scise into yo"" custody half there corne and harvest and their Weroances and all other their Weroances. knowne successors at once whom if you intreate well and educate those wh are younge and to suceeede in the governement in yo"" Manners and Religion, their people will easily obey you and",seed_unreviewed,"office/title, not a personal name or one people"
IM00076,Weroance,weroance,INDIGENOUS_TITLE,Indigenous_title,allFourVCLCombinedPerPage.json,2801259,"econ Manahockes to y* Northeast to the head of the Riuer of Moyompo in the — «reer necke of the land to the west betweene our bay and the sea. Catheata-Catheatapeins. peitis [185] a greater Weroance then he is, also his enemy to the Southeast and South. he hath no freinde to the North. The Masawoymekes make {ees ]ti continuall incursions vppon him and and vppon all those that [combi",seed_unreviewed,"office/title, not a personal name or one people"
IM00077,Werowance,weroance,INDIGENOUS_TITLE,Indigenous_title,allFourVCLCombinedPerPage.json,3683856,"re verie weak, and that theye who attend the Bridegrome worthelie must haue oyle in theire lampes, I will onlie now report this vato you w® I haue noted amoungest theis Savadges. The greate Werowance Powhawtan in his annuall progress through his pettye provinces cofiing to Patowamack, was there as in other places intertained with the greatest honnor that Nation could, amoung’st other sh",seed_unreviewed,"office/title, not a personal name or one people"
IM00078,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,17712,esources of the lands from Florida to Newfoundland. It is the same spirit of adventure which inspired the narratives of Jobn Smith and Henry Spelman as they told of their relations with the Indians of America. But it is in the progress of both the commercial and the political life of England that the Virginia Company is important. For the plantation founded and nourished by a private,seed_unreviewed,source language; never normalize to a single polity
IM00079,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,43967,"nd left the council still uncertain, though hopeful of the discovery of a passage to the south sea. Further- more, Captain Newport positively stated that there could be no commerce with the Indians, and all evidence shows that the natives were to be a resource for the neces- sities of life rather than for the exchange of lucrative objects of trade. Hence it is that the broadside which",seed_unreviewed,source language; never normalize to a single polity
