candidate_id,mention,canonical_candidate,entity_type_suggestion,group_suggestion,mention_count,first_document_date,source_file,annotation_status,review_note
PC00148,Accompt,,PERSON,Virginia_Company_or_colonial_unverified,4,"JUNE 18, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00149,Alderman,,PERSON,Virginia_Company_or_colonial_unverified,4,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00150,Alderman Johnson,,PERSON,Virginia_Company_or_colonial_unverified,4,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00151,Alexander Brown,,PERSON,Virginia_Company_or_colonial_unverified,4,"May 8, 1618",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00152,Captaine Bargraue,,PERSON,Virginia_Company_or_colonial_unverified,4,"JUNE 18, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00153,Captaine Martin,,PERSON,Virginia_Company_or_colonial_unverified,4,"JULY 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00154,Cattle,,PERSON,Virginia_Company_or_colonial_unverified,4,"OCTOBER 17, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00155,Cawson,,PERSON,Virginia_Company_or_colonial_unverified,4,"July 3, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00156,Charles II,,PERSON,Virginia_Company_or_colonial_unverified,4,"July 3, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00157,Cranmer,,PERSON,Virginia_Company_or_colonial_unverified,4,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00158,De La Warr,,PERSON,Virginia_Company_or_colonial_unverified,4,"December 13, 1611",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00159,Effingham,,PERSON,Virginia_Company_or_colonial_unverified,4,"July 3, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00160,Farrars,,PERSON,Virginia_Company_or_colonial_unverified,4,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00161,Franck,,PERSON,Virginia_Company_or_colonial_unverified,4,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00162,George Somers,,PERSON,Virginia_Company_or_colonial_unverified,4,"APRIL 12, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00163,Hackett,,PERSON,Virginia_Company_or_colonial_unverified,4,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00164,Jameson,,PERSON,Virginia_Company_or_colonial_unverified,4,"July 3, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00165,John Ferrar’s Notes,,PERSON,Virginia_Company_or_colonial_unverified,4,"May 22, 1623",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00166,Justin Winsor,,PERSON,Virginia_Company_or_colonial_unverified,4,"January 16, 1795",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00167,Kightly,,PERSON,Virginia_Company_or_colonial_unverified,4,"SANUARY 29, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00168,Library,,PERSON,Virginia_Company_or_colonial_unverified,4,"May 20, 1700",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00169,Moneth,,PERSON,Virginia_Company_or_colonial_unverified,4,"APRIL 12, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00170,Peckard,,PERSON,Virginia_Company_or_colonial_unverified,4,"November 12, 1624",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00171,Philip Laudwell,,PERSON,Virginia_Company_or_colonial_unverified,4,"July 3, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00172,Philpott Lane,,PERSON,Virginia_Company_or_colonial_unverified,4,"July 3, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00173,Porter,,PERSON,Virginia_Company_or_colonial_unverified,4,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00174,Sandys,,PERSON,Virginia_Company_or_colonial_unverified,4,"APRIL 30, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00175,Sassafras,,PERSON,Virginia_Company_or_colonial_unverified,4,"DECEMBER 13, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00176,Sheppard,,PERSON,Virginia_Company_or_colonial_unverified,4,"JANUARY 29, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00177,Shippard,,PERSON,Virginia_Company_or_colonial_unverified,4,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00178,Shippe,,PERSON,Virginia_Company_or_colonial_unverified,4,"DECEMBER 13, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00179,Stanard,,PERSON,Virginia_Company_or_colonial_unverified,4,"July 3, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00180,Swinhowe,,PERSON,Virginia_Company_or_colonial_unverified,4,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00181,Taylor,,PERSON,Virginia_Company_or_colonial_unverified,4,"JULY 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00182,the John Carter Brown Library,,PERSON,Virginia_Company_or_colonial_unverified,4,"September 30, 1619",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00183,Thomas Coutert,,PERSON,Virginia_Company_or_colonial_unverified,4,"May 22, 1623",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00184,Virginea Britannia,,PERSON,Virginia_Company_or_colonial_unverified,4,"December 13, 1611",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00185,VOLUME I.,,PERSON,Virginia_Company_or_colonial_unverified,4,"May 22, 1623",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00186,Winstone,,PERSON,Virginia_Company_or_colonial_unverified,4,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00187,Abdy,,PERSON,Virginia_Company_or_colonial_unverified,3,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00188,Assistance,,PERSON,Virginia_Company_or_colonial_unverified,3,"JANUARY 29, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00189,Balmeford,,PERSON,Virginia_Company_or_colonial_unverified,3,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00190,Banoeil,,PERSON,Virginia_Company_or_colonial_unverified,3,"June 22, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00191,Barnard,,PERSON,Virginia_Company_or_colonial_unverified,3,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00192,Bennett,,PERSON,Virginia_Company_or_colonial_unverified,3,"OCTOBER 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00193,Berkly,,PERSON,Virginia_Company_or_colonial_unverified,3,"MAY 12, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00194,Bill,,PERSON,Virginia_Company_or_colonial_unverified,3,"JUNE 13, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00195,Binge,,PERSON,Virginia_Company_or_colonial_unverified,3,"NOVEMBER 14, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00196,Bolton,,PERSON,Virginia_Company_or_colonial_unverified,3,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00197,Brokes,,PERSON,Virginia_Company_or_colonial_unverified,3,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00198,Bromefeild,,PERSON,Virginia_Company_or_colonial_unverified,3,"NOVEMBER 14, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00199,Challon,,PERSON,Virginia_Company_or_colonial_unverified,3,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00200,Copy,,PERSON,Virginia_Company_or_colonial_unverified,3,"JULY 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00201,Dauison,,PERSON,Virginia_Company_or_colonial_unverified,3,"JUNE 13, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00202,Deputy Farrar,,PERSON,Virginia_Company_or_colonial_unverified,3,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00203,Dudley Diggs,,PERSON,Virginia_Company_or_colonial_unverified,3,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00204,Edward E. Ayer,,PERSON,Virginia_Company_or_colonial_unverified,3,"June 22, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00205,Edward Waterhouse’s Declaration,,PERSON,Virginia_Company_or_colonial_unverified,3,"June 22, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
